22517625,22258708
19273208,19139042
14784209,14505042
28190417,27932209
39765500,39578458
14614459,14560375
15302208,15126250
48093083,48025290
18114959,17239792
68496167,68452208
59350292,59107082
15311333,15275082
19152334,19070709
55873333,55770916
55186167,54864749
42110000,42012041
51495584,51392042
13274333,13083167
13155583,12743042
23353959,22902875
39563875,38396043
20343959,20047583
19549292,19347999
14898875,14723167
31423000,30159042
26863792,26594250
30735083,30274999
30066458,29762376
13740625,13713125
16297541,16113125
19545875,19177500
40105083,39688750
16634958,16483624
24360917,24052042
18483584,18352833
19604792,19371000
12968375,12560542
30274750,28971874
14150583,14026500
17911083,17589458
17243250,17029000
18357375,18001417
19329083,19066833
41737541,41401250
41148166,41105876
42913375,42482959
16021916,15599001
13269292,12556500
112620542,112425583
29817333,29175375
14241291,13937542
13318541,12906625
17599833,16890041
78508917,77370999
19522291,17787668
18583875,18242583
19412166,19084500
97025333,96812374
16948916,16488626
15948500,15689999
89037500,88747583
89656583,89169001
13366833,13138542
91711334,91418792
93488834,93340874
51689834,51403041
7826958,7568876
7677083,7493458
10842583,10393376
11724000,11441624
8615750,8348543
11466625,11246499
16349125,16089541
26437416,26254833
10530834,10361209
11541042,11336583
8327291,7959417
9797084,9568291
10380833,10216999
30441875,30082917
9388958,9313624
9797458,9567918
9880792,9670583
37065250,36735334
37779292,37601334
12055334,11948083
10169417,10017543
10248291,9886209
16495666,15451875
16409625,15835249
9590708,9410918
8751500,8435625
30716041,30634875
46805458,46503666
15602958,15330875
8997958,8693542
10756667,10424958
60198583,59986667
8784458,8321542
11160084,10504875
64675583,64311084
11671708,11084708
9782834,9551499
46736541,46268167
13178292,12891749
17707000,17450416
34874291,34642123
41814875,41481792
15101459,13638499
40496792,40156542
12465292,12221542
13481584,13267667
13262875,12998668
16867083,16691875
14451125,14257583
23727958,23518750
15592292,15382250
16930959,16765876
107334792,106958125
26002667,25664375
16638708,16427709
11641500,11341042
12485959,12100459
11909792,11681667
16008000,15624584
11265125,10942417
116173209,116005585
15057458,14761541
9968167,9639875
10826333,10611584
21358166,20835916
17521916,16694542
123002125,122492875
11867541,11655042
11377333,11039542
18764000,18539625
11853958,11660083
130113083,130031292
12697875,12323249
90688500,89754291
122648959,122593042
47728875,47558375
152191792,151775916
129235667,128996417
21767667,19543542
15143583,14923042
9118834,8900042
54876166,54558251
11337792,11104457
7820667,7328125
11675542,11577083
15016959,14715041
15444584,15156459
9747292,9221041
10238167,9745125
11188792,10987708
12736458,11720042
8996584,8751584
14348917,13655083
13926375,13712750
17154458,17073792
9033083,8735167
68083542,65592375
16886167,16297959
12200959,11819334
12577708,12520957
26968292,24308875
16012625,15762874
11935166,11163000
9720917,9298500
59398750,59286834
53723458,53585292
56705417,56544292
62450292,62226875
54084917,53953875
10938083,10634334
11301709,10579375
15183542,14954835
12287291,12257084
14759833,14536542
19977000,19727957
19278958,19080584
8194125,7963167
23860667,23691958
10913000,10615666
23581709,23551207
13049542,12887667
13901834,13643459
75933958,75676709
12296833,12094417
7972083,7757583
8677417,8227333
9198375,8480459
15928583,15622042
14157375,13820708
14332500,14288707
9651459,9126416
10866417,10782875
8587584,8360167
9728542,9571333
87179375,86844417
12657417,12488082
8527042,8370792
32791291,31923542
9689917,9475582
13800958,13611291
9178584,8902041
9990041,9829125
8821709,8732250
11589959,11379167
42585042,39549041
8970916,8911833
9063000,8966875
104792000,102204583
7478250,7335500
11432292,11107250
15104875,14699543
9998958,9827458
9038375,8842084
137852458,137527167
50283333,47413624
11790500,11507916
11215875,11059959
128527750,128245334
34887916,34678375
176612750,175255624
85478250,85233625
86049250,85833250
128105292,128045084
90570958,90108459
85718375,85298834
143457209,143096042
19580208,19220416
92941542,92606458
20148125,19862667
12778583,12568708
15576250,15292707
10462791,10152084
21213625,20857250
17247958,16991874
14058834,13986208
117283041,117161874
19409667,19120792
47901667,47665457
18760458,18588959
22147500,21993792
12310250,12135874
25521584,25398083
20561084,20267500
20687500,20484916
16501625,16255041
20621708,19954625
18927417,18344292
16783041,16579791
30869459,30607708
28992750,28924666
15212709,14661876
23121916,20522166
16596208,16061333
24002041,23832083
19831750,19565459
16027875,15621751
13072250,12482084
16061750,15045458
17738375,17454959
29207125,28935167
16803625,16638083
21711583,21568667
13206542,13025416
16855042,16586625
15769042,15565084
85326708,85169000
14394667,14151874
23100333,22886292
17520959,17243542
18061125,16956124
25515416,25291834
14179417,13990250
14293917,13979375
19837875,19524374
154868333,154664292
35774167,35602208
14925500,14606250
105336125,105107125
22468834,22169876
16673000,16255292
15961917,15645207
13547333,12889833
14147250,13886957
15499042,15346709
12559875,12513584
16452084,16236959
19615042,18715791
14939083,14721875
24438750,24345750
18685833,18132749
14740334,14432791
17150500,16641333
42740375,42055917
18239375,18068042
79812791,79621584
18385167,18004959
19777667,19604958
118269292,118194875
119367583,119258791
19845292,19587625
19189209,18795209
15594416,14619125
39155541,38304167
176244291,175880333
44484916,44330708
133841541,132904585
8987917,8784167
9740541,9394209
10994333,10037751
36325500,35768291
74500708,74062375
35205084,35154708
24630375,24549500
8215000,7831084
14646291,14406250
49245750,49131499
100043791,99381915
34741375,34498542
9292917,9145416
11381583,10438458
8091209,7766666
43026292,42712957
12428750,12226791
150440792,150114208
9942625,9886083
11868917,11703500
10947125,10623082
8089334,7861583
22409667,22165001
10254750,9974207
26637000,26041874
11369917,10599459
9174792,8945125
11506875,11291042
9069583,8870291
11212417,11021333
12028542,11907416
15617792,15383668
9742917,9688000
12585625,12402333
13550625,13352833
11933125,11621959
11057625,10915833
7893208,7514876
195839083,195480458
16210500,16067292
9467416,9320749
11531625,11163416
13907667,13157125
10463458,10254627
10058042,9877874
18925583,18711376
10246250,9981999
11037291,10779916
10699791,10529250
8409875,8343833
7897083,7820709
10717000,10521041
13333000,13162958
103570958,102603583
10293333,10092584
11515333,11363750
14359791,14193543
82206416,81969000
7829083,7637666
9933792,9811709
8024583,7958292
16662458,16402917
16924916,16022042
9764375,9683375
13638833,13316041
21718250,21585708
9708458,9513750
13038416,11493000
11226917,11040501
110945042,90571875
224772292,223370665
101341375,101148292
131642334,131455917
141874125,141419749
118644000,118398166
140877417,140769917
136966666,136865667
95367333,95125792
11462333,11134875
11504667,10705458
10888833,10754001
261427917,261225834
99989708,97647917
143388667,143274416
141906250,141702249
133613500,133420376
21460500,21224041
157711166,157400541
130090625,130012666
26806959,26610166
166472166,166181666
159601083,159361875
44424083,44068667
85482250,85020000
48961250,48429876
51121000,51028041
41949667,41623000
189447541,189253918
38809000,38715125
52900459,52733625
44646167,44534583
52714625,52587042
26079666,25996918
30359375,30142417
11337458,11163917
10363292,10094210
19639542,19474208
16905792,16728084
18053500,17807582
18237417,18129458
26316541,24248500
22978334,22652624
22647250,21891291
10252667,10017291
8162167,7926958
167323625,161650875
8575583,8180291
9641208,9242292
9687959,9518708
9338916,9280709
12647583,12605707
82771959,82283375
81856584,81702709
30345042,30166708
12363000,12257958
17666375,17292959
18917250,18755500
17836791,17679709
12642125,12058875
52120625,52095916
7583167,7394416
8377583,8331250
11523209,11341500
11605458,11342041
11867000,11725167
13004000,12731457
13708458,13495125
8972875,8418125
66624667,66507292
12678375,12430416
9052458,8747292
9128583,8823959
103425250,102980792
11981500,11805333
25029417,24784208
109738958,108943335
11462417,11104666
22500291,22160918
107148250,106963749
74812916,74711291
10972833,10716916
8578333,8343458
81715416,81594500
11700875,11621709
83269500,82800874
57391333,57233417
88818250,87507584
89450750,89124710
47956875,47642459
92968000,92705292
17031125,16878210
12217625,12024166
17561375,17489958
99738792,99709001
12908000,12599166
13559375,13183084
15826000,15593041
11400208,11166833
13597042,13396418
13173458,12999667
14423416,14115167
15064750,15009625
15693000,15344917
111407958,111316916
13666750,13432209
16326042,16133416
14129000,14019333
15647583,15162917
11700291,11125667
119788666,119545750
16903750,16762833
16374750,16098792
16775291,16614500
14611209,14081749
14040917,13781083
17241375,16946833
16680375,16167709
18105666,17173707
19430334,18214000
16541250,16082791
56766333,56558126
20808625,20156000
15455042,15106084
38509250,38345124
61977041,61897292
14624666,14388041
17883584,17675750
21624417,21423584
15726291,14525168
16949667,16563999
66530208,66348583
38655417,38185042
43342750,43279085
42524792,42167833
45807375,45219251
36420625,36356875
96470625,96300082
40002750,38372708
38080875,37966792
38995875,38609751
96771708,96195166
119260875,118728750
191580541,191486959
115356042,115280459
94180500,93381793
196416958,196289290
103220500,102193417
92789458,92453959
25812292,25508416
129977875,129183792
30855375,30596166
120415708,120008250
13036083,12597500
134442917,133956416
17519416,17043166
19021375,18754416
19470583,18774418
20613125,20373707
15476584,14832334
22499417,22375792
12196041,11887458
101383250,101054625
9079792,8999624
11930667,11378958
258593125,258298083
134094667,133582875
261864958,261555667
17096917,16613126
70080875,69969209
19145459,18884708
178770958,178621833
16447916,15941125
58432084,58201168
16474875,15420792
61774000,61012249
19676416,19240625
60094959,59340667
54779375,54610915
18619167,18301833
11690542,11000250
43318250,43092334
12303291,12242083
13635292,13595458
21661208,21385582
8523833,8378416
15824834,15588666
33898083,33613417
18823583,13978333
14698542,12014125
18090542,17531666
11460750,11226208
10260583,10028666
15560708,15295541
16379959,15453250
15850292,15579876
37411417,37132417
34532458,34458459
33389791,33094375
10592208,9747875
8186750,7805625
10040750,9704542
30425209,29864709
9802917,9594750
13394500,13063208
14865583,14462375
15996667,15357542
56670750,56458293
20577583,20130667
15767125,15519667
12958625,12689459
11995791,11670416
10403875,10222458
13392917,13084791
45408667,45091292
56756000,56448042
15808875,15577376
10236500,9872833
8709417,8490625
17776250,17442667
12684167,12419125
185793167,185151457
184374458,184096291
341373583,341194376
239519834,239346292
140958958,140532124
25517750,25349042
130755291,130482791
8458958,8172248
27850208,26419751
158925875,158630124
11001542,10625249
156330125,154326584
22127542,18206916
17395375,17220167
18431917,17922875
15175166,14809667
10431000,8807334
155952000,155444833
12188541,11985041
13097833,11513083
23315625,22930333
14429000,14068499
20426458,20272583
8680500,8319041
7749041,7699959
15875500,15481917
14455958,14145958
14364208,14295958
9613417,9104666
14393083,13945958
15003292,14667292
11095209,10873542
25604042,24772874
19430792,19127625
26027708,23699042
16986833,16579291
18214666,18147333
11656875,10695792
10724209,8262418
16738541,16431333
20998292,20719167
8651125,8526666
11291708,11221708
34466042,31009750
15304541,14436666
8196458,8117168
11940458,11788208
28959083,26095292
7919625,7863584
15641583,15167041
10867708,10688042
27145667,26630708
9495542,9000584
36247541,36008749
13085750,11013500
285527291,285315749
11562250,10975876
18534667,18301833
113124542,112703708
438731416,438648917
20961250,20677750
17580833,17170917
40926708,40886124
46494000,46031876
41703084,40543041
13981708,13690708
17274583,16940375
9668625,9464376
50152459,49859750
29363917,29198916
37884792,37715041
21798834,21551791
20261000,18929958
98873791,97394209
17805125,16394375
260126791,252426750
386301542,386196458
178937334,178541916
298585417,297934583
337166583,336754167
206691792,199013457
165822833,165669374
339434875,339333625
308508333,308348292
24409208,24170417
226817375,225809875
62364333,61510959
23360167,23100000
91620125,91475209
84591500,40853083
501720791,501691250
192803417,192613749
21146750,20854709
21756000,21713000
33603250,33367584
26180417,26059376
21031458,20761583
44443375,44198001
337586958,337322167
237907834,234473042
26819750,26758291
311502375,311294417
29945417,29882709
35554125,35449876
201170916,200865541
353226417,352862958
12366916,11706583
214755333,214490917
43406583,42591999
19611583,19359667
18005334,17762290
19025542,18820916
19533167,19505457
9535625,9109667
19881916,19690960
22578792,22483957
31222375,30908999
11248834,11105875
32677833,32553334
10668625,10108750
9758042,9561708
39099833,39067208
11531459,10998751
16603625,16238541
20113417,19879166
15897334,15643833
18002375,17741333
51464833,51069750
15150458,14936041
23999667,23799582
57728917,57530418
52412083,52257416
290668125,290493625
7947916,7494667
381074291,380677667
7945416,7808416
86962667,86819833
21042875,20632126
10794250,10623542
29142875,28420916
168309500,168102917
20041584,19721167
14952833,14529083
12335167,12194793
17010208,16754708
30641167,30336876
8073708,7625209
27823292,27629749
12020459,11852126
17059000,16808167
8131834,7996957
13438958,13346875
20027791,19774584
553928167,553636458
8037292,7867668
192842500,192777374
308320000,307281958
18272000,18095292
81653458,81415834
9743584,9665500
14095500,13920000
17184834,16661041
118063708,118033708
8010167,7801501
159342916,159221500
14899125,14269709
7675041,7515375
439742000,439523541
7509750,7463583
9244125,8648542
13650042,13432834
8351333,7742625
8852333,8486542
9531166,9340749
339830958,339537499
173975875,173714499
11917625,11657458
10295375,10141417
9307458,8955042
7489000,7299333
9300667,9227042
9348542,8990416
16090458,15941750
11367375,11238083
9951958,8163584
8758333,8627292
14035750,13885751
17001333,15752834
12307792,12066334
19733875,16461001
359929208,359497041
93453458,92482334
10532375,10206958
14921292,14791585
11999250,11476501
9777166,8860834
11637958,11352083
20877500,20677958
8560792,8280958
12457458,11731958
14834917,14467708
436476458,435403209
387718167,387400458
369733333,369422541
260458667,260303458
264714542,264277917
218644459,218616499
226239375,226036084
393689916,393421500
188069542,187920418
9210833,8609959
62526583,62238333
21581417,21237625
143573334,143430625
55723208,55678875
10615292,10572833
83409917,83132375
194040084,193934001
11708666,11630167
9303334,9109916
24645333,24485750
10811041,10586749
25706375,25464208
23488042,23205374
8861958,8625584
31121666,30968208
32972750,32754624
34049708,33873416
35577125,35411709
39140125,39028791
16455584,14980000
40473291,40277834
35545292,35378333
18163166,17967166
36544583,36379166
23157292,21701959
21240042,21068501
25872625,25652625
20943208,20746876
42483166,42193626
10568041,10279583
45237583,44883874
18454000,18291250
8434917,8209625
13635125,12910249
49768709,49613834
32519250,32441250
25762375,25618583
35058709,34712083
10102958,9439543
36691291,36084542
32492208,32275249
7814291,7606415
17655250,17130792
30791041,30568666
26894875,26607584
10204708,9943958
13673125,13467709
8002917,7743334
32543709,32473916
31832875,31641250
34560084,34331624
20833875,20568249
33687416,33618001
24193333,23897292
16928542,16608667
13922833,13356834
278690708,278350250
18114292,18035833
19346041,19288417
28570375,28329874
18256834,18029918
16822750,16730000
12424916,12302208
20779917,20693375
464015083,463813791
26247792,26163167
18704042,18592750
372783291,372350208
15059083,15001209
17259041,17174333
17361208,17322834
31286417,31261709
31672250,31462666
23015209,22944542
271803042,271398334
26589667,26502957
17346667,17328917
326017542,325740333
23748417,23318458
23254167,23186375
15886541,15826292
31192834,31181541
26027541,25985001
23192959,23159168
17506416,17439999
256044958,255549958
18540292,18392001
15793958,15554625
38126583,37530792
26841375,26705708
37812167,37753083
28796667,28725333
28857542,28812666
29263125,29225833
29484834,29450501
30942125,30853749
31370584,30202208
31231791,31204417
31205583,31174917
31204916,31193291
44823542,44807500
45363417,45351668
137040250,136844793
31486917,31460250
22556625,22497918
39350208,39282834
22272250,22074542
27317500,27238750
25801208,25759291
25784667,25749835
24554417,24501792
24366583,24319667
53550292,53436167
28465875,28423457
334757041,334699374
41144584,41078333
40668000,40587501
181381250,181171417
36332125,36298500
45192750,45133209
27768750,27594791
27484125,27404792
27669875,27648542
27427000,27219917
29545708,29504917
29263417,29224958
189342916,188996375
27728167,27673917
29458666,29428459
345185459,344947291
219353709,219200791
343765541,343618334
270368334,270166208
264733166,264397708
309850458,309813083
248227083,248071792
352087083,351901749
396257709,396049084
151780750,151463958
268855417,268499250
178927625,178829459
475050250,474093916
205231083,205039709
397664792,397564959
382359334,382196249
203417458,203274584
142876625,142691792
286907459,286380208
273543208,273064208
272775916,272440208
409053667,408897543
258031875,257726625
240126166,239880166
156987459,156864916
123682250,123613750
169276833,169199209
18839875,18676417
112051417,111935209
186724459,185946250
150341708,150219875
185526709,185392541
189977375,189679833
187598125,187524583
23823209,23389417
18779042,18612959
14615375,14232251
13513709,13187001
20405250,20136458
18300917,17969876
29765167,29526999
18898375,18279291
12401084,12172000
18436041,18101583
18906291,18814292
19523292,18734167
11452042,11378084
47694625,47647917
44954708,44903418
54035167,53959707
39808042,39742999
50353167,50267583
42761334,42711041
23609667,23570416
37734333,37699792
39381542,39296376
24643833,24608834
36901375,36856916
50952667,50870416
46157583,46081667
40097625,39984541
41155000,41068708
46245667,46226750
22810292,22626543
63420083,63238833
64149833,63997167
69688750,68989959
71353459,70357458
65238083,65035958
66664167,66133708
72202667,71115207
87552291,86604042
89111792,88759875
90592542,88579584
91726959,91593208
94650833,94636709
106041166,105651084
109172708,108578083
111981334,109190583
109141375,108615291
113941000,112738500
117160333,117031541
118393542,117255874
122446958,122187791
128751042,128592874
124050125,123765375
125135500,125117958
125666542,125582083
125852583,125821458
125862916,125822708
125768791,125704625
125778208,125715000
126054708,125994250
126021875,125947458
126087791,126013541
126470500,126238374
123742417,123621458
95039917,94899334
126954542,126886791
109323209,109258000
91793458,91768584
92189500,91972876
97048709,96594958
93117708,93049959
93884166,93773875
93936917,93867208
94157542,93587751
94462125,94416376
94489292,94271875
94674167,94140834
94795833,94779917
102103125,94398249
103093875,101458374
102630542,102358042
103635708,103531250
125555416,125419000
126104875,125967043
125794834,125746375
126426084,125907333
125963417,125900500
122020541,121940749
112230500,111745999
115786042,115702126
21396834,20384084
124434708,123900251
127395041,127220541
128229333,127935792
129248042,129117083
129361542,129069668
113374209,112185500
131367333,130303416
122727417,122699460
122854042,122726334
128071167,127383874
122591125,122577541
137273084,137084792
103450333,103382875
74115666,74076959
30948500,30924708
106993125,106118750
72655708,71794167
73910708,73603124
66030709,65790750
67429458,67254542
84746292,84676666
85449708,85392168
85675708,85614833
97668667,97394334
69988208,69908292
88328292,88272127
94072708,93870751
93714666,93670709
95084417,93699167
90835000,90781582
100007583,99895251
90926208,90539791
92763834,92657291
93020625,92959209
108030167,107765416
98570750,98298417
98564667,98427250
104335916,104284751
89317500,89180541
101876000,101782125
171764958,171654667
103089042,102784667
103537792,103437791
103672125,103568584
103986625,103800209
90788500,90720375
95437083,95377708
103081000,103011500
19957334,19897626
105977291,105937126
117954625,117897751
120045791,119999459
78021375,77996375
254566917,254392499
267832958,267648917
9052834,8855834
274770375,274701083
7461125,7280167
278872000,278763334
132007625,131879750
143791000,143201875
145377375,145316208
276287625,276273999
146308917,146111042
149071500,148939583
151431417,151096709
51526875,51079167
34882083,33472292
157779041,157568041
160345167,160219207
117630959,117406250
120632542,120232583
164477333,164340583
74427875,74312333
77606709,77367626
67830541,67694167
55680791,55502874
133128084,132913459
38609958,38486293
67194083,66830625
40623458,40475208
89855167,89743958
187394459,187320418
63604709,63511750
95070875,95053750
263331292,263109292
189376584,189327166
154422417,154286542
55656334,55580208
53349333,53270458
132810834,132262708
91147959,91011917
191831875,191690085
87326208,87218041
47221792,47008375
195587167,195400124
196818625,196739292
195870917,195751583
23465542,23419501
19415625,18993959
57433875,57329125
58664167,58416541
26806250,26728209
56217541,56134584
85733792,85446875
13657708,13571543
59456792,59031959
9150042,9007333
12354292,12140876
65553000,65367916
11736917,11574043
24023000,23514875
19259416,19079458
22543417,22496000
43763750,43702250
29693209,29559001
131953500,131486584
18057292,17822167
32225833,31970625
15410750,15271958
28833917,28739916
13012833,12911709
30477375,30300666
26938292,26787875
28701666,28629792
30191041,29798083
15884625,15448625
95317125,94391251
26336208,26272125
18539417,18460250
132025166,131737376
139955083,139767917
213465958,213264583
8688750,8369041
149339042,148969042
157509291,157333292
10775458,10614167
9692667,9517749
13025208,12430584
11184833,10922707
8234084,8121500
223956250,223827666
143357833,143305584
156688292,156669583
224820083,224630918
11594125,10576085
10982042,10718292
12920750,12466250
105308000,105048334
11403875,11200458
111002625,110821499
8677625,8564834
8150500,7819041
10593584,9792875
7096708,7068166
13013000,12340292
33334791,33107000
27198542,26917417
9736042,9604749
39726083,39173833
15548792,15305583
28868042,28706583
29432083,28937334
8958625,8761459
9817042,9562333
9585625,9444750
36208916,36054583
49218500,49091874
18220334,17921334
85754916,83194459
43996958,43674959
9288708,8870458
8651791,8482541
22283042,22123085
13442833,13195918
14306000,14006624
9854125,9789208
35196000,35051708
52101292,52007542
431415334,431263542
254085500,254058251
35800542,35632709
251699833,251494874
24520375,24316041
321280708,321113542
358865167,358665791
251861125,251675375
353696291,353554542
322441833,322347874
315444916,315295917
30007458,29262792
262639625,262334999
256366209,256351417
93730916,93551291
272171541,271903125
265188750,265139916
278542417,277716918
276331291,275799708
33041708,32307458
277871917,277611625
214110250,213512709
311598208,311372749
38652750,38589501
51842875,51708417
339741625,339654875
283167084,283038125
351003541,350740625
346456291,346097833
29951459,29701667
113673333,112624876
229107083,228838249
326243333,324720750
19153333,19083499
225565667,225388500
337516792,337381374
278867042,278509959
318956875,318830917
197164209,197068708
49066542,48911249
42131750,41995833
194922041,194640791
255352625,255250624
57707292,57450917
47319500,47215834
394446500,393423291
253034250,252932166
43232166,43131791
66711333,66645125
15900000,15662708
71235875,71025460
14428542,14411752
11116875,10927542
24279625,24141167
68260500,68067167
46325250,46065249
16730583,15710083
266590750,266483708
37191708,36994249
333838333,333675208
13478083,13409666
13252417,12961541
240774166,240711042
221010583,220720375
195914959,195002291
202564541,202402875
14576125,14109125
252950625,252236124
337190041,336923666
216219417,216198834
258391833,258159875
228287875,228251333
256149667,255852374
10322375,10059208
202314583,202093333
13134125,13116625
15965500,15805209
43771084,43581208
30915916,30817125
13061083,12514791
53443250,53305875
12225833,12052708
12658583,12486666
236182417,236021416
36908208,36225458
65560333,65364251
12805250,12724083
72768042,72526875
256315792,256147334
64132625,63929791
11955333,11741458
29483917,29423751
67597958,67577542
12910542,12694584
13759250,13656124
12266000,12082583
57404459,57366249
11170709,10898583
56896375,56736166
11300917,10946124
58053708,57808458
55131458,54844667
56091084,55983042
8715583,8417084
45636250,45289874
12538625,12441293
12644292,11819916
64536541,64381625
64517584,64443458
8559000,8510333
10136375,9916125
14622625,14514542
12706875,12150125
53246166,53098708
73880042,73698834
13695500,12464958
16534875,16206876
11495000,11174500
13208250,13096209
258216708,258063418
258256334,258120917
140878667,140711001
254742125,254473249
108094958,107185583
101862792,101709459
117203084,117049125
145019583,144736667
152612917,152385375
111342000,111078665
19023000,18553583
20641375,20277000
113482625,113387251
12743083,12563668
15577833,15421583
14822375,14656084
17814209,17671792
18565584,18403626
11782334,11629751
12272334,12127874
11455292,11268083
12798417,12544125
13083625,12978249
15634042,15397376
11550084,11314334
19498708,19325792
12307625,12147958
12480042,12277666
14187041,14058333
11923291,11778167
12674708,12589292
8994542,8849416
15443500,15287293
15362542,15236626
208229458,207972459
13196792,12713626
394073833,393984041
413115959,412890042
17941625,17816875
18604000,18530375
18087833,17938917
15557125,15431792
19281042,19135458
19913875,19716417
20876041,20785792
11721083,11530083
14886333,14380583
23571583,23474374
10579292,10434543
17492791,17350958
16477416,16434583
17729542,17583583
10405833,10228250
13133875,12941375
14280708,14151333
14534583,14425292
8889000,8756208
12834833,12696499
15648750,15378751
14273583,14145791
14615834,14440500
15698958,15596458
15188583,15040541
12379291,11530958
13677459,13649584
14557542,14445332
11883417,11088042
13225500,13025459
9476125,9406167
16433959,16024125
22265250,22123458
170260917,170129126
26213375,25658167
10333625,10113458
12013250,11903876
14007500,13587375
9242416,8978667
7197750,7049625
630034417,629579876
421439250,421231209
255384291,255238958
162339292,162069291
427375458,427258208
398745709,398633084
393447000,393324792
426604958,426540917
198637500,198493084
196514250,196323708
429101958,428948834
398087334,397921251
18803042,18630125
29169750,28917501
17599084,17446249
17749000,17599208
17379875,17305583
19666875,19409416
403740416,403634958
10912042,10677500
13031084,12872416
7289917,7196834
8119000,8054541
10171250,9974375
14653417,14408959
210760042,210587709
12694333,12562710
18487167,18353292
18119458,17886875
199252166,199221207
473580542,473415875
13050666,12843458
18722042,18557333
19729542,19465500
13317500,13094791
15412000,15260710
8760458,8662792
25454750,25206708
8892083,8826959
247990791,247898001
10941000,10732251
241944250,241428708
230848375,230789042
9928333,9794625
250439125,250247374
10565208,10369917
11733833,11594542
256329708,256166833
10500667,10343584
11780792,11475375
145406916,145133833
8032459,7519791
8561708,8446458
9094083,8979084
16433500,16200125
7691333,7511751
13381916,13209834
7397541,7275000
7954708,7844167
465840833,465537042
9156791,9121709
344023167,343821501
9932250,9807291
12879083,12637418
159068541,158947874
258963292,258824251
9522833,9180417
7946625,7786582
7700541,7527500
272634209,272478249
8811417,8687792
284411167,284203625
251847625,251601375
12263000,12222292
10105625,8409749
175305000,175128709
503607833,503451458
496200041,495851458
9671875,9493125
12757125,12657624
15373833,15274959
13927125,13825624
310920750,310881915
304423708,304360083
357831000,357704124
362072333,361970583
305763250,305637708
522647666,522554334
561940375,561859543
323352417,323170418
525199708,523608916
407050666,406971500
269356541,269225167
515453917,515256376
373762166,373678126
131942208,131089417
388418042,388285875
538094375,537962375
8482708,8363667
501309250,501253999
16666750,16560749
313390791,313327667
25452292,25267332
374861625,374584916
307430459,307228250
24130458,24035458
13096125,12492209
40772500,40638374
54390458,54176291
352020334,349593751
48776375,48523875
56307792,56190625
38091875,38046458
33662541,33592708
337592500,337461082
399496458,399374584
381750458,381256708
328260958,328118292
44548667,44117208
47572083,47383000
390328542,390110417
40546667,40422750
36625208,36489541
50502083,50371875
381811792,381730459
21099708,20949875
42658333,42433333
335836417,335585749
489894500,489712292
34578250,34486042
42837292,42725417
49837208,48370875
28631167,28496417
371127917,370905375
24143417,24081333
372062209,371972835
26336250,26206626
43280667,42967084
501737625,501496083
25589292,25507125
26102291,25909334
26879833,26755124
26434000,26281750
26629834,26551833
341399333,340931542
379354208,379236834
25058250,24969125
27758167,27705542
270775041,270636876
243473625,243330833
24589750,24436292
36368000,35750792
23877708,23801751
31677458,31464666
505867209,505792459
575432792,575356083
89061542,88838250
689853917,689735999
434473917,434406042
213668042,213602375
256238209,255767958
33249041,33055542
75604000,75513249
240554750,240427166
263552834,263383375
234688375,234304875
204697625,204393042
229022083,228681499
62458209,61862124
252449417,252410417
215680292,215570042
